,Date,Open,High,Low,Close,%Cchange,%Pchange
0,2018-01-02,3659.35,3661.45,3597.5,3622.35,-1.0111085302034517,-0.394771350090416
1,2018-01-03,3637.1,3665.85,3633.35,3656.0,0.5196447719336859,0.9204048140043788
2,2018-01-04,3674.2,3705.65,3656.8,3701.7,0.7484622502857765,1.234567901234563
3,2018-01-05,3721.25,3745.4,3710.15,3736.5,0.4098085320792744,0.9313528703332044
4,2018-01-08,3732.0,3745.0,3721.95,3735.9,0.1045016077170442,-0.0160603870553256
5,2018-01-09,3741.45,3748.9,3703.45,3716.1,-0.6775448021488971,-0.5328166626301817
6,2018-01-10,3728.05,3733.05,3694.9,3706.45,-0.5793913708238989,-0.2603569453250439
7,2018-01-11,3702.9,3716.5,3690.5,3706.35,0.0931702179372874,-0.002698072227391
8,2018-01-12,3711.85,3722.9,3659.35,3702.95,-0.239772620122044,-0.0918186851024208
9,2018-01-15,3717.3,3736.55,3680.6,3688.05,-0.7868614316842869,-0.4040075378587501
10,2018-01-16,3700.35,3710.0,3634.75,3649.1,-1.3850041212317754,-1.067386478857808
11,2018-01-17,3642.55,3702.15,3614.1,3693.15,1.389136731136152,1.1927487375275898
12,2018-01-18,3709.05,3715.9,3616.65,3637.05,-1.94119788085898,-1.5424588608900045
13,2018-01-19,3632.3,3678.15,3620.8,3672.5,1.1067367783498008,0.965282505105509
14,2018-01-22,3602.35,3698.3,3601.8,3693.3,2.524740794203791,0.5631819781767032
15,2018-01-23,3705.95,3718.65,3694.45,3705.0,-0.0256344527044298,0.3157894736842056
16,2018-01-24,3693.8,3694.25,3649.45,3666.65,-0.7350154312632002,-1.0459138450629295
17,2018-01-25,3666.25,3700.45,3642.15,3653.95,-0.3354926696215529,-0.3475690690896228
18,2018-01-29,3649.4,3672.1,3638.95,3648.9,-0.0137008823368224,-0.1383978733316815
19,2018-01-30,3641.55,3648.6,3613.15,3635.85,-0.1565267537175179,-0.3589256982548835
20,2018-01-31,3637.9,3650.75,3605.25,3619.5,-0.5057863052860191,-0.4517198508081201
21,2018-02-01,3657.4,3658.7,3566.95,3648.05,-0.2556460873844783,0.7826098874741348
22,2018-02-02,3622.55,3622.65,3517.3,3528.15,-2.6058991594318943,-3.3983815880844093
23,2018-02-05,3457.35,3529.05,3454.4,3509.15,1.498257335820793,-0.5414416596611715
24,2018-02-06,3382.85,3503.7,3357.2,3469.8,2.570317927191577,-1.1340711280189033
25,2018-02-07,3512.0,3514.1,3444.55,3454.45,-1.6386674259681144,-0.444354383476396
26,2018-02-08,3472.7,3502.05,3452.85,3476.45,0.1079851412445647,0.6328294668411742
27,2018-02-09,3421.1,3452.75,3412.75,3446.2,0.7336821490163956,-0.8777784226104115
28,2018-02-12,3469.25,3500.65,3461.8,3493.1,0.6874684730128964,1.3426469325241217
29,2018-02-14,3507.75,3521.85,3485.6,3505.6,-0.0612928515430145,0.3565723413966226
30,2018-02-15,3525.1,3525.85,3470.3,3480.15,-1.275141130748059,-0.7312903179460603
31,2018-02-16,3499.55,3502.7,3425.65,3441.4,-1.6616422111414348,-1.125995234497588
32,2018-02-19,3447.6,3448.2,3370.65,3391.9,-1.6156166608655245,-1.4593590612930805
33,2018-02-20,3396.85,3411.55,3384.45,3392.75,-0.1207000603500275,0.0250534227396627
34,2018-02-21,3410.25,3410.6,3375.7,3386.7,-0.6905652078293434,-0.1786399740160091
35,2018-02-22,3374.85,3386.75,3362.9,3374.95,0.002963094656056,-0.3481533059749033
36,2018-02-23,3381.95,3425.2,3375.3,3422.95,1.2123183370540664,1.4022991863743264
37,2018-02-26,3442.75,3481.4,3432.85,3477.35,1.005010529373318,1.5644096797848963
38,2018-02-27,3492.35,3497.55,3466.45,3481.15,-0.3207009606711761,0.1091593295319127
39,2018-02-28,3459.25,3463.35,3441.25,3452.35,-0.1994652019946546,-0.8342143757150979
40,2018-03-01,3457.1,3476.15,3438.5,3443.35,-0.3977322032917763,-0.2613733718617044
41,2018-03-05,3432.7,3432.7,3395.45,3408.65,-0.7006146764937142,-1.0179983277837212
42,2018-03-06,3427.6,3434.25,3346.25,3363.7,-1.8642782121601147,-1.336326069506801
43,2018-03-07,3353.2,3369.4,3297.05,3301.95,-1.5283907908863177,-1.8701070579506047
44,2018-03-08,3326.25,3348.1,3284.5,3335.85,0.2886133032694448,1.0162327442780728
45,2018-03-09,3346.15,3355.7,3321.25,3325.65,-0.6126443823498647,-0.3067069595417382
46,2018-03-12,3347.5,3396.5,3337.4,3392.25,1.3368185212845407,1.963298695556044
47,2018-03-13,3389.2,3417.9,3383.0,3403.95,0.435205948306385,0.3437183272374687
48,2018-03-14,3397.2,3402.65,3376.9,3395.4,-0.0529848110208326,-0.2518112740766839
49,2018-03-15,3396.1,3404.45,3381.5,3386.2,-0.2915108506816669,-0.2716909810407026
50,2018-03-16,3378.3,3390.15,3316.45,3327.0,-1.518515229553331,-1.7793808235647677
51,2018-03-19,3341.25,3342.85,3292.7,3302.35,-1.1642349420127225,-0.7464381425348643
52,2018-03-20,3289.85,3336.7,3288.1,3330.2,1.2264996884356405,0.8362861089424032
53,2018-03-21,3343.8,3373.45,3341.55,3361.6,0.5323284885459575,0.9340790099952432
54,2018-03-22,3360.05,3377.65,3323.25,3334.0,-0.7752860820523558,-0.8278344331133746
55,2018-03-23,3290.9,3311.75,3276.15,3306.35,0.4694764350177707,-0.8362696024316872
56,2018-03-26,3306.6,3357.3,3297.5,3353.6,1.4213996249924392,1.4089336832061068
57,2018-03-27,3373.05,3375.5,3343.9,3366.0,-0.2090096500200169,0.3683897801544887
58,2018-03-28,3353.7,3355.7,3322.4,3328.7,-0.7454453290395683,-1.1205575750292962
59,2018-04-02,3337.1,3384.35,3336.3,3380.25,1.2930388660813308,1.5250351305376877
60,2018-04-03,3371.7,3411.85,3366.55,3409.05,1.1077497998042638,0.8448101377216579
61,2018-04-04,3414.4,3416.6,3346.9,3352.45,-1.814374414245556,-1.688317499142429
62,2018-04-05,3388.0,3410.2,3380.7,3404.3,0.4811097992916229,1.523073759656915
63,2018-04-06,3387.4,3401.6,3371.95,3392.4,0.1476058333825352,-0.3507841056479215
64,2018-04-09,3391.55,3406.85,3389.5,3401.8,0.3022216980436673,0.2763242989005847
65,2018-04-10,3410.65,3436.2,3407.8,3431.75,0.6186504038819554,0.8727325708457732
66,2018-04-11,3446.85,3447.45,3413.7,3431.4,-0.4482353453152826,-0.0101999184006501
67,2018-04-12,3433.1,3433.75,3413.1,3426.35,-0.1966153039526958,-0.1473871612649082
68,2018-04-13,3436.1,3443.75,3406.8,3426.25,-0.28666220424318,-0.0029186428310808
69,2018-04-16,3409.2,3451.35,3405.5,3448.6,1.1556963510501026,0.6480890796265124
70,2018-04-17,3463.5,3478.7,3442.5,3459.8,-0.1068283528222843,0.3237181339961926
71,2018-04-18,3469.5,3476.45,3456.0,3464.0,-0.1585242830379017,0.121247113163967
72,2018-04-19,3478.8,3503.8,3471.35,3499.15,0.5849718293664455,1.0045296714916505
73,2018-04-20,3498.2,3498.2,3460.25,3470.85,-0.7818306557658198,-0.8153622311537573
74,2018-04-23,3475.65,3480.95,3462.35,3467.2,-0.2431199919439607,-0.1052722658052633
75,2018-04-24,3465.45,3486.9,3454.25,3481.6,0.4660289428501376,0.4136029411764731
76,2018-04-25,3493.0,3493.9,3461.8,3473.55,-0.5568279415974754,-0.2317513782729405
77,2018-04-26,3476.0,3476.85,3420.75,3440.7,-1.015535097813584,-0.9547475804342244
78,2018-04-27,3449.6,3478.3,3448.05,3471.25,0.627608998144715,0.8800864241987808
79,2018-04-30,3476.2,3509.75,3475.4,3503.35,0.7810252574650507,0.9162658598198842
80,2018-05-02,3529.0,3529.9,3473.1,3479.9,-1.3913289883819755,-0.6738699387913393
81,2018-05-03,3475.05,3479.25,3428.6,3444.9,-0.86761341563431,-1.0159946587709368
82,2018-05-04,3454.15,3463.85,3413.95,3424.6,-0.855492668239659,-0.5927699585353087
83,2018-05-07,3435.9,3456.0,3424.4,3449.65,0.40018626851771,0.7261606249909464
84,2018-05-08,3459.1,3462.1,3423.3,3438.95,-0.5825214651209879,-0.3111414821384514
85,2018-05-09,3433.15,3455.9,3429.55,3438.55,0.1572899523761003,-0.0116328103415578
86,2018-05-10,3447.4,3450.9,3396.5,3403.3,-1.2792249231304724,-1.0357594099844267
87,2018-05-11,3399.0,3405.05,3378.35,3395.4,-0.1059135039717537,-0.2326677269246654
88,2018-05-14,3389.15,3407.2,3372.45,3381.7,-0.2198191286900925,-0.4051216843599454
89,2018-05-15,3371.7,3429.0,3355.15,3371.95,0.0074146572945398,-0.2891501949910289
90,2018-05-16,3360.65,3366.15,3337.0,3353.75,-0.2053174237126773,-0.54267610883339
91,2018-05-17,3363.45,3371.75,3330.15,3337.8,-0.7626098202738152,-0.4778596680448144
92,2018-05-18,3324.75,3328.9,3260.9,3268.35,-1.696368147981054,-2.1249254210840416
93,2018-05-21,3266.0,3292.7,3244.15,3248.65,-0.5312308634415159,-0.6064057377679903
94,2018-05-22,3249.85,3281.95,3238.35,3257.75,0.243088142529658,0.279333896093927
95,2018-05-23,3253.75,3293.4,3246.05,3259.3,0.1705724164425718,0.0475562237290271
96,2018-05-24,3274.4,3286.2,3249.6,3280.05,0.1725506963107772,0.6326123077392112
