,Date,Open,High,Low,Close,%Cchange,%Pchange
0,2018-01-02,11970.2,11975.2,11819.2,11927.15,-0.3596431137324446,0.3072821252352795
1,2018-01-03,11972.6,11978.1,11843.2,11866.8,-0.8836844127424377,-0.5085617015539182
2,2018-01-04,11881.25,11881.25,11803.5,11843.25,-0.3198316675433982,-0.1988474447470016
3,2018-01-05,11894.35,11953.0,11874.6,11929.6,0.2963591957526052,0.723829801502149
4,2018-01-08,11973.7,11989.6,11938.45,11974.5,0.006681309870794,0.3749634640277225
5,2018-01-09,11999.8,12024.65,11917.35,11942.25,-0.4795913265221026,-0.2700496137662501
6,2018-01-10,11945.5,11953.35,11837.7,11856.95,-0.7412833284500379,-0.7194092915969054
7,2018-01-11,11868.15,11885.0,11839.4,11871.75,0.0303332869908146,0.1246656979804938
8,2018-01-12,11912.8,11946.45,11809.05,11908.4,-0.0369350614465082,0.3077659467266773
9,2018-01-15,11942.7,11944.85,11779.8,11794.1,-1.2442747452418663,-0.9691286321126604
10,2018-01-16,11806.3,11825.95,11621.0,11646.25,-1.3556321624895122,-1.2695073521519833
11,2018-01-17,11643.65,11702.85,11514.95,11692.6,0.4204008193307144,0.3964045635701244
12,2018-01-18,11736.1,11797.7,11625.0,11662.1,-0.6305331413331515,-0.2615309421116265
13,2018-01-19,11624.0,11696.65,11581.35,11677.55,0.4606847900894638,0.1323051496246979
14,2018-01-22,11683.15,11726.05,11659.85,11690.85,0.0659068829896109,0.1137641831004682
15,2018-01-23,11725.2,11766.2,11678.75,11725.8,0.0051171835021879,0.2980606866908775
16,2018-01-24,11716.95,11755.35,11640.5,11654.65,-0.5317083370672495,-0.61048594337882
17,2018-01-25,11682.95,11699.05,11497.55,11507.75,-1.4996212429223843,-1.276531033433987
18,2018-01-29,11593.55,11724.55,11590.4,11678.4,0.7318724635681079,1.461244691053566
19,2018-01-30,11680.25,11720.7,11611.25,11627.9,-0.4481924616339578,-0.4343002605801563
20,2018-01-31,11627.05,11665.65,11571.7,11611.9,-0.1302996030807439,-0.1377896812752435
21,2018-02-01,11647.05,11741.35,11444.0,11693.6,0.3996720199535598,0.6986727782718815
22,2018-02-02,11649.3,11665.2,11278.85,11301.95,-2.9817242237730897,-3.465331203907287
23,2018-02-05,11149.75,11426.65,11053.8,11386.4,2.122469113657253,0.7416742780861283
24,2018-02-06,10871.05,11286.15,10797.65,11181.7,2.85758965325338,-1.8306697550461808
25,2018-02-07,11374.0,11377.25,11186.1,11214.75,-1.4001230877439774,0.2947011747921199
26,2018-02-08,11280.95,11384.1,11240.95,11344.2,0.5606797299872794,1.14111175755012
27,2018-02-09,11188.3,11289.4,11157.1,11234.75,0.4151658428894535,-0.974209483967162
28,2018-02-12,11338.9,11404.15,11304.3,11364.75,0.2279762587199849,1.1438878989858994
29,2018-02-14,11407.4,11409.35,11298.1,11335.65,-0.6289776811543384,-0.2567122308822199
30,2018-02-15,11377.2,11387.45,11274.1,11306.8,-0.6187814224941238,-0.2551561891958853
31,2018-02-16,11354.4,11357.95,11093.15,11114.55,-2.11239695624604,-1.7297146533147991
32,2018-02-19,11148.7,11155.05,10903.0,10976.65,-1.5432292554288938,-1.2563031526012003
33,2018-02-20,10999.7,11034.1,10934.1,10962.9,-0.3345545787612488,-0.1254230176321958
34,2018-02-21,11040.55,11040.55,10901.0,10942.2,-0.8908070702999267,-0.1891758512913208
35,2018-02-22,10903.35,10912.75,10823.05,10847.95,-0.508100721337934,-0.8688277508653709
36,2018-02-23,10889.55,10941.55,10857.15,10927.0,0.343907691318748,0.7234373570055759
37,2018-02-26,10993.9,11194.85,10985.9,11171.65,1.6168056831515658,2.189918230521003
38,2018-02-27,11254.3,11263.0,11136.45,11165.25,-0.7912531210292891,-0.0573207048655393
39,2018-02-28,11095.3,11203.3,11030.85,11157.2,0.5578938829955158,-0.0721507188183349
40,2018-03-01,11168.95,11231.9,11134.5,11146.7,-0.1992129967454416,-0.0941982828998717
41,2018-03-05,11121.25,11121.25,10955.3,10971.6,-1.345622119815665,-1.5959386051259647
42,2018-03-06,11040.45,11049.85,10795.45,10821.35,-1.984520558491732,-1.3884589261044138
43,2018-03-07,10810.95,10860.55,10762.25,10788.55,-0.2071973323343596,-0.3040260275940798
44,2018-03-08,10840.9,10921.85,10755.35,10894.75,0.4967299762934845,0.9747814314233988
45,2018-03-09,10934.35,10981.35,10869.05,10888.35,-0.4206925880367831,-0.0587784191360457
46,2018-03-12,10967.6,11058.05,10907.7,11045.8,0.7130092271782241,1.425428669720608
47,2018-03-13,11035.2,11109.85,11006.4,11064.3,0.263701609395376,0.1672044322731668
48,2018-03-14,11022.8,11075.35,10993.55,11060.6,0.3429255724498412,-0.0334520731244137
49,2018-03-15,11060.95,11114.4,11025.5,11051.75,-0.0831754957756858,-0.0800778157305437
50,2018-03-16,11059.35,11064.4,10837.6,10861.4,-1.7898881941524658,-1.7525365054228772
51,2018-03-19,10887.8,10910.5,10766.1,10787.0,-0.9258068664009192,-0.6897191063316922
52,2018-03-20,10760.5,10864.6,10744.35,10848.6,0.8187351888852782,0.5678152019615468
53,2018-03-21,10890.75,10938.05,10817.0,10833.6,-0.5247572481234041,-0.1384581302614089
54,2018-03-22,10864.65,10887.8,10727.7,10737.15,-1.1735306705692314,-0.8982830639415555
55,2018-03-23,10591.6,10658.05,10560.15,10637.7,0.4352505759280973,-0.93488254039876
56,2018-03-26,10630.65,10815.6,10569.25,10801.0,1.6024419955506048,1.5118970465697552
57,2018-03-27,10852.85,10874.2,10801.0,10843.75,-0.0838489429044017,0.394236311239193
58,2018-03-28,10803.55,10911.7,10787.05,10821.35,0.1647606573765206,-0.2069982026272104
59,2018-04-02,10939.9,11071.3,10905.05,11058.45,1.0836479309683005,2.1440617808101528
60,2018-04-03,11071.25,11167.15,11052.3,11153.45,0.7424635881223957,0.8517543898972962
61,2018-04-04,11230.55,11372.5,11164.9,11198.05,-0.2893892106797975,0.3982836297390933
62,2018-04-05,11332.7,11435.3,11326.1,11406.15,0.648124454013597,1.824454351380618
63,2018-04-06,11428.05,11462.2,11320.7,11444.15,0.1408814277151427,0.3320473779179755
64,2018-04-09,11446.15,11508.75,11435.45,11472.35,0.2288979263769977,0.2458084001970017
65,2018-04-10,11485.7,11510.7,11374.25,11386.65,-0.8623766944983856,-0.7526357620546933
66,2018-04-11,11425.95,11461.35,11322.6,11453.6,0.2419930071460109,0.5845323741007258
67,2018-04-12,11466.0,11487.65,11429.9,11459.55,-0.0562532705389911,0.0519217595804277
68,2018-04-13,11506.7,11536.45,11431.05,11465.3,-0.3597903829942681,0.0501513261755034
