,Date,Open,High,Low,Close,%Cchange,%Pchange
0,2018-01-02,14216.0,14242.65,14092.65,14162.4,-0.3770399549803064,0.1655792803479559
1,2018-01-03,14294.35,14312.0,14129.95,14157.8,-0.9552725377509372,-0.0324909237310907
2,2018-01-04,14209.1,14258.8,14175.05,14247.25,0.2684899113948078,0.6278404604397391
3,2018-01-05,14279.15,14309.25,14204.55,14249.9,-0.2048441258758399,0.0185966217306762
4,2018-01-08,14293.75,14349.75,14271.7,14326.0,0.2256230870135548,0.5312020103308694
5,2018-01-09,14337.2,14446.75,14273.6,14411.1,0.5154423457857855,0.5905170320100503
6,2018-01-10,14430.3,14488.15,14359.55,14395.7,-0.2397732548872757,-0.1069763887827589
7,2018-01-11,14390.25,14392.4,14308.45,14340.95,-0.3425930751724207,-0.381773871326516
8,2018-01-12,14391.85,14477.15,14314.4,14438.95,0.3272685582465101,0.6787197129985214
9,2018-01-15,14454.65,14550.5,14381.8,14410.4,-0.3061298613249024,-0.1981208016432652
10,2018-01-16,14412.8,14413.65,14076.8,14105.2,-2.134214031971571,-2.163741031676253
11,2018-01-17,14121.75,14164.15,13901.4,14140.85,0.1352523589498494,0.2521064858194496
12,2018-01-18,14187.7,14200.8,13943.85,13993.75,-1.367029187253753,-1.051183564091115
13,2018-01-19,14029.8,14156.8,13991.85,14128.1,0.7006514704414967,0.950941740219848
14,2018-01-22,14278.6,14436.6,14211.4,14409.9,0.9195579398540422,1.955599969465432
15,2018-01-23,14488.3,14660.05,14481.3,14596.75,0.7485350248131301,1.28007946974498
16,2018-01-24,14600.55,14616.5,14437.75,14504.75,-0.6561396659714824,-0.6342749788862269
17,2018-01-25,14544.3,14547.6,14417.35,14465.65,-0.5407616729577885,-0.2702954931164543
18,2018-01-29,14469.35,14547.5,14337.65,14381.05,-0.6102554710474285,-0.5882741524436698
19,2018-01-30,14386.9,14423.45,14342.35,14368.55,-0.1275465875205941,-0.0869955562669859
20,2018-01-31,14369.65,14468.95,14289.7,14453.95,0.5866531195958224,0.5908419497784443
21,2018-02-01,14470.5,14559.0,14198.7,14263.9,-1.4277322829204269,-1.332384551209705
22,2018-02-02,14136.15,14193.15,13723.65,13775.3,-2.552675233355619,-3.5469281975710176
23,2018-02-05,13613.15,13863.15,13525.75,13766.4,1.125749734631588,-0.0646501627150136
24,2018-02-06,13367.65,13638.15,13332.75,13583.7,1.6162152659592457,-1.3449943682501742
25,2018-02-07,13724.75,13764.5,13613.7,13707.25,-0.1275068762636842,0.9013478268799304
26,2018-02-08,13721.65,13827.0,13689.4,13727.15,0.040082643122365,0.1449681834903795
27,2018-02-09,13542.4,13700.55,13502.7,13639.6,0.7177457466918769,-0.6418809935775189
28,2018-02-12,13757.95,13854.5,13678.25,13829.2,0.5178823880011193,1.3710120614352266
29,2018-02-14,13914.55,13969.15,13804.0,13879.0,-0.2554879604442779,0.3588154766193477
30,2018-02-15,13945.55,14016.55,13856.8,13968.1,0.1617003273445729,0.6378820311996647
31,2018-02-16,14014.0,14042.8,13768.0,13801.05,-1.5195518766947391,-1.2104151495719608
32,2018-02-19,13816.35,13824.15,13661.1,13777.75,-0.2793791413796,-0.1691132441799225
33,2018-02-20,13801.65,13823.35,13718.0,13748.2,-0.3872725362547152,-0.2149372281462247
34,2018-02-21,13850.6,13850.6,13696.35,13818.5,-0.2317589129712818,0.5087382856315756
35,2018-02-22,13703.3,13745.95,13635.3,13667.25,-0.2630753176242166,-1.1066600815818837
36,2018-02-23,13688.15,13841.3,13659.55,13816.7,0.9391334840719971,1.0816620466536924
37,2018-02-26,13887.25,13974.85,13871.2,13909.7,0.1616590757709462,0.6685981724983285
38,2018-02-27,13948.65,14097.7,13920.25,13992.25,0.3125750520659731,0.5899694473726476
39,2018-02-28,13902.25,14013.9,13867.65,13991.45,0.6416227589059377,-0.0057177776427694
40,2018-03-01,13953.0,14045.25,13936.15,13961.0,0.0573353400702357,-0.2181075854165226
41,2018-03-05,13904.35,13944.15,13650.3,13686.35,-1.5678546641878262,-2.00674394561004
42,2018-03-06,13764.15,13809.95,13522.6,13581.95,-1.323728671948496,-0.7686672385040412
43,2018-03-07,13558.3,13561.55,13340.1,13358.2,-1.475848742098925,-1.6750011229057806
44,2018-03-08,13448.1,13585.25,13342.5,13549.45,0.7536380603951515,1.4114964076032606
45,2018-03-09,13586.15,13619.75,13517.8,13537.15,-0.36066140886123,-0.0908610748939111
46,2018-03-12,13624.3,13868.65,13592.25,13835.45,1.5498043936202337,2.1560556396792374
47,2018-03-13,13835.7,13955.45,13790.2,13934.2,0.7119263933158423,0.7086879763459688
